destination_ips,source_ips,time_variance,max_occuring_byte_size,byte_size_variance,protocols,number_of_packets,label
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1258990312040305,54,0,6,11252,1
"140.82.113.25,192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",2.0742940920836075,54,0.2868384638493224,6,11183,1
"192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",2.082496782051307,54,0.01288129528580374,6,11179,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0773165268304306,54,0,6,11432,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0525860054657286,54,0,6,11404,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0666762006942356,54,0,6,11673,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.072917291265188,54,0,6,11485,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.12988737103964,54,0,6,11284,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0904080143609733,54,0,6,11777,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0989129309038486,54,0,6,11449,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.086506154389549,54,0,6,11469,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.087410003864387,54,0,6,11770,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.033358235842653,54,0,6,11887,1
"140.82.113.25,192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",2.1191398512831037,54,0.2867524461766752,6,11688,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0940677594722255,54,0,6,11606,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.023248972708528,54,0,6,11334,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.09564664594942,54,0,6,11660,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.919324477787528,54,0,6,11101,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1092064940620663,54,0,6,11542,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0753212849170812,54,0,6,11769,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.064693191647848,54,0,6,11500,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0194961883027376,54,0,6,11763,1
"34.107.243.93,192.168.189.70,192.168.189.84","34.107.243.93,192.168.189.70,192.168.189.84",2.0733006406682337,54,0.42427265897242605,6,11574,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.079064490775023,54,0,6,11810,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0621373687816313,54,0,6,11465,1
"140.82.113.25,192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",2.0413438471438954,54,0.29378960853126407,6,11408,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1101317819159657,54,0,6,11477,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1074870541891504,54,0,6,11506,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1242283160860684,54,0,6,11361,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0550324327238862,54,0,6,11426,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.083699579423341,54,0,6,11527,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0628841794809127,54,0,6,11461,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1534771638985837,54,0,6,11442,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0707068088807823,54,0,6,11625,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1101774547782792,54,0,6,11735,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.72694063988985,54,0,6,9928,1
"140.82.113.25,192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",1.967094526824765,54,0.5419838691170177,6,5918,1
"192.168.189.70,192.168.189.84","140.82.113.25,192.168.189.70,192.168.189.84",1.881040938430426,54,0.028185554903112156,6,5109,1
192.168.189.70,192.168.189.84,2.0303700929117814,54,0,6,3548,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.8432865056339711,54,0,6,4903,1
"192.168.189.93,192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0580212424586506,54,12.702351175587793,"17,6",5997,1
"192.168.189.70,192.168.189.84","192.168.189.93,192.168.189.70,192.168.189.84",2.0396737920160177,54,17.418887076309588,"17,6",5517,1
"192.168.189.70,185.125.190.18,192.168.189.84","192.168.189.70,185.125.190.18,192.168.189.84",2.2225415313776735,54,8.297953145820717,6,6433,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1059396653223437,54,0,6,11394,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0764255970006213,54,0,6,11479,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.120281036173344,54,0,6,11524,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0870117215992017,54,0,6,11354,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.107028843559096,54,0,6,11394,1
"140.82.113.25,192.168.189.70,140.82.113.26,192.168.189.84","140.82.113.25,192.168.189.70,140.82.113.26,192.168.189.84",2.129945020020543,54,122.85055759470207,6,11768,1
"140.82.113.26,192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",2.0937859342089666,54,896.5273905760905,6,11430,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.026732185347145,54,0,6,11601,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.103896550426422,54,0,6,11719,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.024995730821828,54,0,6,11555,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0706108710590634,54,0,6,11472,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.2726625667529645,54,0,6,7804,1
192.168.189.70,192.168.189.84,2.1116309614748072,54,0,6,7635,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.2717256469584406,54,0,6,7841,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1176474841389674,54,0,6,11464,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.098997305949445,54,0,6,11801,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.090248375778067,54,0,6,11670,1
"140.82.113.26,192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",2.0765085481555263,54,0.2762608623547433,6,11560,1
"192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",1.7590679364565713,54,0.013994169096209912,6,10290,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.4849940626627594,54,0,6,4921,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0349570531098284,54,0,6,5373,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.2594362888903365,54,0,6,4187,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0441491215197884,54,0,6,11669,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.099151898724655,54,0,6,11759,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1003675264435406,54,0,6,11684,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0930571703442387,54,0,6,11335,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.075457287471324,54,0,6,11636,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.101254547353014,54,0,6,11193,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0205679233815306,54,0,6,11563,1
"140.82.113.26,192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",1.951300128172496,54,0.3226413714114543,6,9898,1
192.168.189.70,192.168.189.84,2.097641912958797,54,0,6,7440,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1538733373548316,54,0,6,8886,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.071967614039222,54,0,6,11834,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1644891817009784,54,0,6,10307,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0683416570398405,54,0,6,11390,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.9246665027679988,54,0,6,11210,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.074018220112304,54,0,6,11363,1
"34.107.243.93,192.168.189.70,192.168.189.84","34.107.243.93,192.168.189.70,192.168.189.84",2.0935243089859026,54,0.2660005519706973,6,11427,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0955242730221904,54,0,6,11473,1
"192.168.189.70,34.117.188.166,192.168.189.84","192.168.189.70,34.117.188.166,192.168.189.84",2.1223763878711606,54,672.8843823391778,6,11053,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.8973426883896447,54,0,6,10131,1
"140.82.113.26,192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",1.8071284784616044,54,0.3024467590359628,6,10559,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.033499416314212,54,0,6,11362,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0545354383710537,54,0,6,11592,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0443092042584254,54,0,6,11276,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.102373633415658,54,0,6,11938,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.9334623980340058,54,0,6,10874,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.075373246793387,54,0,6,11312,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1002518472531158,54,0,6,11608,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.325235231148511,54,0,6,6888,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.006818536891032,54,0,6,5963,1
"192.168.189.70,34.117.188.166,192.168.189.84","192.168.189.70,192.168.189.84",1.974534962888075,54,0.44032503809040124,6,5907,1
"140.82.113.26,192.168.189.70,34.117.188.166,192.168.189.84","140.82.113.26,192.168.189.70,34.117.188.166,192.168.189.84",2.0251799481538693,54,1.0245054006534615,6,5794,1
"192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",1.9940573526662742,54,0.024226110363391656,6,5944,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0617433959848768,54,0,6,11378,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.0594498519739957,54,0,6,11558,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.065522608250146,54,0,6,11418,1
"192.168.189.70,185.125.190.49,192.168.189.84","192.168.189.70,185.125.190.49,192.168.189.84",2.113941593903097,54,4.452558616774296,6,11691,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",1.9337480621288885,54,0,6,10412,1
"192.168.189.70","192.168.189.84",2.039604231023882,54,0,6,7184,1
"192.168.189.70","192.168.189.84",2.0352859719133045,54,0,6,7608,1
"192.168.189.70","192.168.189.84",2.134445309682276,54,0,6,7299,1
"192.168.189.70","192.168.189.84",2.063129082651037,54,0,6,7583,1
"192.168.189.70,34.117.188.166","192.168.189.70,34.117.188.166,192.168.189.84",2.1847619926219153,54,0.7467073367406466,6,7158,1
"140.82.113.26,192.168.189.70,192.168.189.84","140.82.113.26,192.168.189.70,192.168.189.84",1.9291125331951937,54,0.29474362402660137,6,10835,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.041649378466554,54,0,6,11442,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1352615902347285,54,0,6,11182,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.1058305065456944,54,0,6,12148,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",2.088339071369362,54,0,6,11926,1
"192.168.189.70,192.168.189.84","192.168.189.70,192.168.189.84",0.053786101735924775,54,0,6,2307,1
"34.117.188.166,192.168.189.70","192.168.189.70,34.117.188.166",0.0010113130431231335,66,287.1,6,6,0
"140.82.113.26,192.168.189.70","140.82.113.26,192.168.189.70",0.02885005294660914,91,247,6,3,0
"192.168.189.70,20.207.73.82","192.168.189.70,20.207.73.82",0.0062855506224815645,66,233141.45714285714,6,21,0
"20.207.73.82,185.199.111.154,140.82.113.26,192.168.189.70,140.82.114.22,20.207.73.85","20.207.73.82,185.199.111.154,140.82.113.26,192.168.189.70,140.82.114.22,20.207.73.85",1.2006421091926558,66,301690.4587396739,6,452,0
"20.207.73.85,192.168.189.70","20.207.73.85,192.168.189.70",0.030662525012559172,66,111771.14285714286,6,8,0
"140.82.113.26,192.168.189.70","140.82.113.26,192.168.189.70",0.03298033902813794,66,245.66666666666666,6,4,0
"192.168.189.70,20.207.73.82","192.168.189.70,20.207.73.82",0.001874080559557776,66,388.96363636363634,6,11,0
"20.207.73.85,192.168.189.70","20.207.73.85,192.168.189.70",0.0013484056337498005,54,413.72727272727275,6,12,0
"192.168.189.70,185.199.111.154","192.168.189.70,185.199.111.154",0.0027037590867233043,105,507,6,4,0
"140.82.114.22,192.168.189.70,224.0.0.251","140.82.114.22,192.168.189.70",0.2564134745478595,105,372.69642857142856,"17,6",8,0
"34.107.243.93,192.168.189.70","34.107.243.93,192.168.189.70",0.002402315946331631,90,229.33333333333334,6,3,0
"224.0.0.251","192.168.189.84",2.3333396590343796,263,0,17,3,0
"140.82.113.26,192.168.189.70,224.0.0.251","140.82.113.26,192.168.189.70,192.168.189.84",0.24518377604709465,263,8174.916666666667,"17,6",4,0
"224.0.0.251","192.168.189.84",0,0,0,17,1,0
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",0.5644133359482219,54,0,6,1815,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.647794086055937,54,0,6,5263,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.666219521152819,54,0,6,2943,1
"192.168.189.70","192.168.189.84",1.8605432787252398,54,0,6,2873,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.1727838621028805,54,0,6,2971,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.561373190703522,54,0,6,5333,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.1310714296390216,54,0,6,5189,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.5757536413377515,54,0,6,4924,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7404104911950429,54,0,6,5450,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.5858311422174585,54,0,6,5923,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.091346362408396,54,0,6,4984,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6955095003606686,54,0,6,5067,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.0110827331309493,54,0,6,4995,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.2872280240853815,54,0,6,4875,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9421178837265773,54,0,6,4561,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7798903218293174,54,0,6,4115,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.8028144220760671,54,0,6,4521,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.4402709864100203,54,0,6,4834,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.8158751553397983,54,0,6,3818,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.4661119116876002,54,0,6,3703,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.955031400758897,54,0,6,4420,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.561292358387383,54,0,6,5014,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.8184992588603972,54,0,6,3286,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7502091665351263,54,0,6,2703,1
"192.168.189.84,192.168.189.93,192.168.189.70","192.168.189.84,192.168.189.70",1.9810324902724545,54,0.22217119530552365,"17,6",4356,1
"185.125.188.55,192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.93,192.168.189.70",2.6225945871789453,54,5.354355121518831,"17,6",4957,1
"185.125.188.55,192.168.189.84,192.168.189.93,192.168.189.70","185.125.188.55,192.168.189.84,192.168.189.70",1.4126938024852156,54,2.2756761171306574,"17,6",1812,1
"185.125.188.59,192.168.189.93",192.168.189.70,1.6014883788043162,74,41.19444444444444,"17,6",9,0
"185.125.188.59","192.168.189.70",2.0968079750474544,74,0,6,2,0
"185.125.188.59,192.168.189.93",192.168.189.70,0.0008390340102721438,76,56.7,"17,6",5,0
"185.125.188.59,192.168.189.93",192.168.189.70,0.0007992921089055472,89,56.7,"17,6",5,0
"192.168.189.93","192.168.189.70",6.10540903759708e-08,89,56.333333333333336,17,4,0
"185.125.188.59,192.168.189.93",192.168.189.70,3.2796726739834603,89,75,"17,6",3,0
"192.168.189.93","192.168.189.70",1.6644889910821803e-09,89,0,17,2,0
"255.255.255.255,192.168.189.70","0.0.0.0,192.168.189.93,192.168.189.84",1.1161768323743273,54,113.19804578663677,"17,6",2252,1
"255.255.255.255,192.168.189.70","192.168.189.84,0.0.0.0,192.168.189.93",2.2120228173883603,54,123.43611070017698,"17,6",2898,1
"224.0.0.22,224.0.0.251,192.168.189.70","192.168.189.70,192.168.189.84,192.168.189.93",2.3252698351756673,54,216.55138349499086,"17,2,6",2505,1
"224.0.0.251,192.168.189.84,192.168.189.70,185.125.190.17","192.168.189.84,192.168.189.70",1.5030965292301985,54,6.311083043709027,"17,6",4380,1
"192.168.189.84,192.168.189.70,185.125.190.17","192.168.189.84,192.168.189.70,185.125.190.17",1.5382825611117725,54,13.632497278347463,6,4204,1
"224.0.0.251,192.168.189.84,192.168.189.70,185.125.190.17","192.168.189.84,192.168.189.70,185.125.190.17",2.3537121961860397,54,0.6236961835880708,"17,6",4948,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.277393203607925,54,0,6,4964,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9467089005127403,54,0,6,3963,1
"224.0.0.251,192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.5505144636472854,54,0.2566580249823238,"17,6",4243,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.350734357723832,54,0,6,4518,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.0605521827351336,54,0,6,5102,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.461271060877969,54,0,6,3481,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.815076106714904,54,0,6,3563,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.348649714791479,54,0,6,4704,1
"185.125.188.55,224.0.0.251,192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.424772102344931,54,0.3508659817209222,"17,6",5382,1
"185.125.188.55,192.168.189.84,192.168.189.70","185.125.188.55,192.168.189.84,192.168.189.70",1.7101762545725978,54,1008.8073146211979,6,4390,1
"185.125.188.55,192.168.189.84,192.168.189.70","185.125.188.55,192.168.189.84,192.168.189.70",1.5579810043000646,54,3.9491723028787353,6,4229,1
"185.125.188.55,192.168.189.84,192.168.189.70","185.125.188.55,192.168.189.84,192.168.189.70",2.527104242404007,54,14.028748585205653,6,5276,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.246094533087353,54,0,6,4326,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6587806671657988,54,0,6,5040,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.3411805659953033,54,0,6,4084,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.4648736720571702,54,0,6,2932,1
"192.168.189.70","192.168.189.84",2.192310110705552,54,0,6,2802,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7464241027628666,54,0,6,4706,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.5611477926480188,54,0,6,4812,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.0009938648734673,54,0,6,4535,1
"224.0.0.251,192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.620898280018715,54,0.17855386128873585,"17,6",6099,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.2606084813995904,54,0,6,4409,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6574890015457806,54,0,6,3977,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7313091944889527,54,0,6,3714,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.5914921723114324,54,0,6,3718,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.8720485167649088,54,0,6,3798,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.964486012795324,54,0,6,4210,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9374529961614488,54,0,6,4826,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.4517305131894576,54,0,6,5045,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6227825534257905,54,0,6,4720,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.874677899027991,54,0,6,6408,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.8941246327105088,54,0,6,6624,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9079792676709297,54,0,6,5971,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9463113356490485,54,0,6,5860,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.9656183427001843,54,0,6,6511,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7421825770087913,54,0,6,7005,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.029136354275793,54,0,6,6846,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",2.0512932282046177,54,0,6,5806,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6846813239156981,54,0,6,5324,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.953345807223776,54,0,6,6457,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6273954775428505,54,0,6,6058,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6861665273722464,54,0,6,5271,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.6043109094646988,54,0,6,5633,1
"192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.7798644994227384,54,0,6,6469,1
"192.168.189.70","192.168.189.84",1.9752596574239887,54,0,6,3683,1
"224.0.0.251,192.168.189.84,192.168.189.70","192.168.189.84,192.168.189.70",1.90115259422698,54,0.1832099596231494,"17,6",5944,1
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.189,192.168.0.150,192.168.0.198",0.8060102932159247,96,326199.06666666665,"17,6",15,0
"20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.255,224.0.0.251","192.168.0.111,20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.198",1.0250922257724933,96,235746.5,"17,6",21,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.198",0.6174403958924081,96,540953.0277777778,"17,6",9,0
"20.42.73.28,192.168.0.150,224.0.0.251,157.240.1.60","157.240.1.60,20.42.73.28,192.168.0.122,192.168.0.150,192.168.0.198",1.2572012123720013,66,306138.26666666666,"17,6",16,0
"20.42.73.28,192.168.0.150,224.0.0.251,239.255.255.250","20.42.73.28,192.168.0.189,192.168.0.1,192.168.0.150,192.168.0.198",1.7690351260111497,96,235299.1476190476,"17,6",21,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.198",1.0642118498042465,96,354226.64285714284,"17,6",14,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.198",0.5911853968749594,96,540996.0277777778,"17,6",9,0
"20.42.73.28,34.117.188.166,192.168.0.1,192.168.0.150,224.0.0.251,34.107.243.93","20.42.73.28,192.168.0.1,192.168.0.122,192.168.0.150,192.168.0.198,34.117.188.166,34.107.243.93",1.211212140140996,96,292445.4319327731,"17,6",35,0
"20.42.73.28,192.168.0.150,192.168.0.1,224.0.0.251","20.42.73.28,192.168.0.189,192.168.0.1,192.168.0.150,192.168.0.198",0.7010622240521972,96,201533.56,"17,6",25,0
"157.240.1.60,20.42.73.28,239.255.255.250,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,157.240.1.60,192.168.0.198",0.9937039474622507,96,268653.3496732026,"17,6",18,0
"20.42.73.28,192.168.0.150,239.255.255.250,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.122,192.168.0.198",0.7490569856486582,96,372478.4743589744,"17,6",13,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.122,192.168.0.198",1.0608751153145937,96,487323.43333333335,"17,6",10,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.189,192.168.0.150,192.168.0.198",0.8368914975054839,96,326209.09523809527,"17,6",15,0
"20.42.73.28,192.168.0.150,192.168.0.1,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.1,192.168.0.198",0.7472659582365712,96,236498.53333333333,"17,6",21,0
"157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,224.0.0.251","157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.198",1.379366959194728,96,331903.9238095238,"17,6",15,0
"20.42.73.28,192.168.0.150,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.122,192.168.0.198",0.8596974415067354,96,407751.1515151515,"17,6",12,0
"20.42.73.28,192.168.0.150,224.0.0.251,239.255.255.250","20.42.73.28,192.168.0.189,192.168.0.1,192.168.0.150,192.168.0.198",1.5971564208858613,96,227384.89393939395,"17,6",22,0
"20.42.73.28,239.255.255.250,192.168.0.150,224.0.0.1,224.0.0.251","20.42.73.28,192.168.0.150,192.168.0.1,192.168.0.198",1.0557504404846003,96,378270.76923076925,"17,2,6",13,0
"224.0.0.2,157.240.1.60,20.42.73.28,239.255.255.250,192.168.0.150,224.0.0.251,224.0.0.252","192.168.0.111,157.240.1.60,20.42.73.28,192.168.0.1,192.168.0.150,192.168.0.198",1.334742122591955,66,247959.06315789474,"17,2,6",20,0
